,edad,trabajo,educacion,deuda,saldo,vivienda,prestamo,duracion,fecha_contacto,campaign,tiempo_transcurrido,contactos_anteriores,target,desconocido,fijo,movil,desconocido,fijo,movil,exito,nuevo_cliente,otro,sin_exito
254,46,4,1.0,0,4301,1,1,50,1637190000,1,183,2,0,0,0,1,0,0,1,0,0,0,1
255,34,9,,0,4053,1,0,123,1621720800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
256,61,5,0.0,0,569,0,0,219,1628028000,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
257,49,0,0.0,0,2062,0,0,132,1625004000,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
258,30,0,0.0,0,1320,1,1,122,1620165600,3,362,1,0,0,0,1,0,0,1,0,0,0,1
259,30,4,1.0,0,1268,0,0,73,1626386400,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
260,51,5,0.0,0,509,1,0,121,1626300000,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
261,73,5,0.0,0,2850,0,0,157,1621202400,2,28,5,0,0,0,1,0,0,1,0,0,0,1
262,40,9,0.0,0,192,0,0,266,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
263,32,4,1.0,0,-55,1,0,107,1629928800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
264,48,1,2.0,0,680,1,0,387,1621029600,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
265,33,4,1.0,0,1410,1,0,8,1612479600,1,254,5,0,0,0,1,0,0,1,0,0,0,1
266,50,3,0.0,0,0,0,0,43,1628805600,1,105,2,0,0,1,0,0,1,0,0,0,0,1
267,54,3,0.0,0,922,0,0,123,1611788400,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
268,33,0,0.0,0,1114,1,0,250,1626213600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
269,37,4,0.0,0,655,0,1,258,1612393200,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
270,49,6,0.0,0,1,1,0,260,1620252000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
271,32,3,1.0,0,10,1,0,658,1622584800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
272,27,0,0.0,0,827,1,0,73,1622757600,1,107,1,0,0,0,1,0,0,1,0,0,0,1
273,27,1,0.0,0,535,0,0,183,1637017200,1,94,1,1,0,0,1,0,0,1,1,0,0,0
274,45,1,2.0,0,487,1,0,110,1629324000,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
275,47,9,0.0,0,2836,0,1,10,1628892000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
276,64,4,1.0,0,679,0,0,135,1619042400,3,-1,0,0,0,1,0,0,1,0,0,1,0,0
277,45,1,0.0,0,0,1,0,283,1634335200,1,165,3,0,0,0,1,0,0,1,0,0,0,1
278,33,1,0.0,0,865,1,0,158,1621288800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
279,33,1,0.0,0,3514,1,0,214,1637362800,2,184,2,0,0,0,1,0,0,1,0,0,0,1
280,49,1,2.0,0,380,1,0,349,1620943200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
281,53,1,0.0,0,248,1,0,193,1620684000,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
282,47,7,0.0,0,591,0,0,397,1627509600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
283,36,7,0.0,0,380,1,0,26,1621461600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
284,38,9,0.0,0,175,1,0,264,1622325600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
285,59,1,0.0,0,410,1,0,136,1612220400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
286,33,4,1.0,0,3770,0,0,757,1611788400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
287,46,0,0.0,0,1342,1,0,135,1612393200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
288,54,1,2.0,0,-119,1,0,261,1620856800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
289,51,7,0.0,0,53,1,0,140,1621980000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
290,52,4,1.0,0,732,0,0,48,1612393200,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
291,43,4,1.0,0,3327,0,0,146,1630101600,19,-1,0,0,0,1,0,0,1,0,0,1,0,0
292,55,9,0.0,0,77,1,0,364,1624399200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
293,45,1,2.0,0,85,1,0,162,1620424800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
294,38,0,0.0,0,384,0,0,387,1612306800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
295,27,0,1.0,0,689,0,0,98,1611615600,1,307,1,0,0,0,1,0,0,1,0,0,0,1
296,64,5,0.0,0,571,1,0,1422,1618869600,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
297,33,1,0.0,0,-14,1,0,223,1620943200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
298,37,7,0.0,0,1050,1,0,586,1612306800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
299,38,2,1.0,0,504,1,0,68,1621980000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
300,54,4,1.0,0,3,0,1,443,1625695200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
301,26,1,0.0,0,246,1,0,1143,1621116000,3,-1,0,1,1,0,0,1,0,0,0,1,0,0
302,31,9,1.0,0,-241,1,0,333,1621288800,2,355,1,0,0,0,1,0,0,1,0,0,0,1
303,51,0,0.0,0,74,1,0,74,1620424800,2,287,2,0,0,0,1,0,0,1,0,0,0,1
304,27,0,0.0,0,464,0,0,103,1615330800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
305,57,10,0.0,0,79,1,0,60,1614553200,1,592,2,0,1,0,0,1,0,0,0,0,0,1
306,35,7,0.0,0,17,1,0,110,1620079200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
307,52,4,1.0,0,7192,0,0,1486,1628028000,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
308,39,4,0.0,0,11835,1,0,744,1628632800,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
309,29,8,1.0,0,149,1,0,367,1621980000,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
310,61,5,0.0,0,77,0,0,455,1628200800,4,-1,0,1,0,0,1,0,0,1,0,1,0,0
311,28,2,0.0,0,422,1,0,394,1621375200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
312,35,1,2.0,0,2205,1,0,199,1622325600,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
313,57,4,1.0,0,1357,1,1,97,1637190000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
314,41,7,2.0,0,4903,1,0,155,1621288800,1,180,2,0,0,0,1,0,0,1,0,0,0,1
315,26,0,0.0,0,3160,1,0,154,1622066400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
316,34,0,0.0,0,88,1,0,169,1622066400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
317,51,4,2.0,0,108,0,0,169,1637190000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
318,42,4,1.0,0,7,0,0,582,1629410400,7,-1,0,0,0,0,1,0,0,1,0,1,0,0
319,28,0,0.0,0,305,1,0,277,1626559200,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
320,32,0,0.0,0,410,1,0,129,1618351200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
321,40,9,1.0,0,431,0,0,180,1625608800,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
322,41,3,1.0,0,783,1,0,130,1622325600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
323,36,9,0.0,0,-342,1,0,170,1627423200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
324,38,1,2.0,0,8637,1,0,119,1623362400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
325,29,1,0.0,0,908,1,0,1663,1624140000,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
326,37,1,,0,0,1,0,184,1637449200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
327,39,10,0.0,0,507,1,0,150,1620770400,7,-1,0,0,1,0,0,1,0,0,0,1,0,0
328,36,4,1.0,0,671,1,0,161,1630447200,1,457,2,0,0,0,1,0,0,1,0,0,0,1
329,50,7,,0,1688,0,0,156,1627509600,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
330,57,5,2.0,0,515,1,0,288,1620856800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
331,35,0,0.0,0,725,1,0,402,1625868000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
332,31,9,1.0,0,7005,0,0,171,1629928800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
333,40,1,2.0,0,303,0,0,104,1622325600,6,-1,0,0,1,0,0,1,0,0,0,1,0,0
334,34,4,1.0,0,5878,0,0,159,1611874800,7,98,3,0,0,0,1,0,0,1,1,0,0,0
335,51,3,0.0,0,1270,0,0,208,1611874800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
336,37,4,1.0,0,1125,1,0,301,1622671200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
337,37,0,0.0,0,1193,0,0,396,1620770400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
338,50,1,2.0,0,-141,1,0,61,1624140000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
339,33,0,0.0,0,206,0,0,168,1636758000,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
340,42,2,0.0,0,324,1,0,528,1626300000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
341,31,4,1.0,0,363,0,0,94,1628805600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
342,23,7,0.0,0,250,1,0,222,1621288800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
343,45,4,2.0,0,4758,1,0,632,1620165600,5,287,6,0,0,0,1,0,0,1,1,0,0,0
344,36,4,1.0,0,4359,0,0,74,1627682400,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
345,49,2,0.0,0,273,0,0,58,1626991200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
346,44,10,0.0,0,0,1,0,699,1612220400,1,272,1,1,0,0,1,0,0,1,0,0,0,1
347,25,7,0.0,0,10,1,0,51,1620338400,1,294,1,0,0,0,1,0,0,1,0,0,0,1
348,36,4,1.0,0,668,1,0,623,1620165600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
349,24,8,0.0,0,228,0,0,154,1622584800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
350,42,1,2.0,0,244,1,0,403,1618524000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
351,47,4,1.0,0,0,0,0,58,1623362400,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
352,34,4,0.0,0,-294,1,0,532,1622066400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
353,30,4,1.0,0,1476,1,1,199,1622671200,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
354,38,1,0.0,0,422,1,0,286,1620684000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
355,40,3,2.0,0,34,0,0,115,1629842400,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
356,34,4,1.0,0,2187,1,0,26,1620079200,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
357,47,9,0.0,0,0,0,0,203,1629324000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
358,35,9,0.0,0,920,1,0,159,1628632800,2,286,6,0,0,0,1,0,0,1,0,0,0,1
359,46,2,1.0,0,120,0,0,171,1623880800,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
360,29,0,0.0,0,873,0,0,41,1614898800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
361,38,0,0.0,0,648,1,0,101,1612566000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
362,45,4,1.0,0,854,0,1,730,1625695200,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
363,50,4,1.0,0,230,0,1,149,1626818400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
364,44,3,2.0,0,882,0,0,187,1628892000,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
365,51,10,0.0,0,17418,1,0,237,1611961200,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
366,26,7,0.0,0,199,0,0,139,1627077600,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
367,48,4,1.0,0,7825,0,0,77,1637449200,5,-1,0,0,0,1,0,0,1,0,0,1,0,0
368,37,9,0.0,0,18,0,0,361,1623448800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
369,30,4,1.0,0,4,0,0,51,1630015200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
370,56,9,1.0,0,401,1,0,26,1637362800,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
371,44,4,1.0,0,3321,0,0,73,1628805600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
372,32,1,2.0,0,289,1,0,23,1620424800,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
373,50,2,1.0,0,6825,0,0,24,1637449200,9,-1,0,0,0,0,1,0,0,1,0,1,0,0
374,47,3,0.0,0,80,0,0,196,1629324000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
375,54,9,0.0,0,89,1,0,140,1625868000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
376,54,1,2.0,0,1849,0,0,127,1628719200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
377,53,1,2.0,0,256,1,0,202,1622584800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
378,34,7,0.0,0,544,1,0,257,1622066400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
379,56,1,0.0,0,934,0,0,375,1627509600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
380,40,0,0.0,0,576,1,1,114,1618869600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
381,36,7,0.0,0,543,1,0,101,1618610400,1,269,2,0,0,0,1,0,0,1,0,0,0,1
382,32,1,0.0,0,316,1,0,14,1612825200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
383,45,4,1.0,0,1847,0,0,77,1623794400,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
384,34,9,1.0,0,0,1,0,185,1621461600,12,-1,0,0,1,0,0,1,0,0,0,1,0,0
385,49,7,0.0,0,5028,1,0,891,1620770400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
386,30,9,1.0,0,1289,1,0,1697,1621548000,2,-1,0,1,1,0,0,1,0,0,0,1,0,0
387,34,1,0.0,0,213,1,0,47,1620684000,1,343,2,0,0,0,1,0,0,1,0,0,0,1
388,38,4,1.0,0,0,0,0,164,1627077600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
389,47,9,0.0,0,157,1,0,163,1629842400,8,-1,0,0,0,0,1,0,0,1,0,1,0,0
390,47,9,0.0,0,644,0,0,54,1611788400,3,160,13,0,0,1,0,0,1,0,0,0,0,1
391,32,9,1.0,0,259,0,0,407,1626904800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
392,41,1,2.0,0,246,0,0,683,1624053600,3,-1,0,1,1,0,0,1,0,0,0,1,0,0
393,29,0,0.0,0,731,0,0,107,1618351200,3,-1,0,1,0,0,1,0,0,1,0,1,0,0
394,32,4,1.0,0,169,0,1,119,1629410400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
395,50,4,1.0,0,85,0,1,141,1622498400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
396,47,5,0.0,0,2383,0,0,529,1623189600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
397,47,1,0.0,0,665,0,0,885,1629237600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
398,36,10,1.0,0,953,1,0,169,1621634400,1,94,2,0,0,0,1,0,0,1,0,0,1,0
399,34,7,0.0,0,4062,1,1,29,1621029600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
400,37,1,0.0,0,0,0,0,228,1637276400,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
401,46,1,0.0,0,0,1,0,208,1621980000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
402,47,0,0.0,0,1934,0,1,225,1620943200,1,364,1,0,0,0,1,0,0,1,0,0,0,1
403,48,9,1.0,0,1036,1,1,71,1637103600,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
404,42,1,2.0,0,480,1,0,288,1622930400,12,-1,0,0,1,0,0,1,0,0,0,1,0,0
405,50,1,2.0,0,-677,0,0,387,1625868000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
406,41,4,0.0,0,3018,1,0,536,1637103600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
407,36,1,0.0,0,462,0,0,474,1627682400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
408,45,1,2.0,0,1558,1,0,179,1620252000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
409,33,9,1.0,0,3255,0,0,214,1628892000,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
410,46,1,0.0,0,130,1,0,106,1620943200,1,349,1,0,0,0,1,0,0,1,0,0,0,1
411,40,2,1.0,0,121,1,0,80,1626904800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
412,60,4,0.0,0,130,0,0,151,1622930400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
413,38,9,0.0,0,2220,0,0,87,1625608800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
414,24,1,0.0,0,525,1,0,253,1618524000,1,332,1,0,0,0,1,0,0,1,0,0,0,1
415,41,1,2.0,0,1563,1,0,112,1621029600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
416,29,1,,0,101,1,0,295,1621288800,2,355,4,0,0,0,1,0,0,1,0,0,0,1
417,40,4,1.0,0,96,1,0,188,1627164000,14,-1,0,0,0,0,1,0,0,1,0,1,0,0
418,36,4,1.0,0,918,0,0,58,1630101600,8,-1,0,0,0,0,1,0,0,1,0,1,0,0
419,37,10,0.0,0,57,1,0,99,1611788400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
420,36,1,2.0,0,49,1,0,232,1621029600,2,365,5,0,0,0,1,0,0,1,0,0,1,0
421,33,1,0.0,0,15341,0,0,335,1618869600,1,334,3,0,0,0,1,0,0,1,0,0,0,1
422,68,5,0.0,0,1316,0,0,92,1614812400,5,-1,0,0,0,1,0,0,1,0,0,1,0,0
423,47,3,2.0,0,823,0,0,191,1624053600,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
424,59,5,1.0,0,381,1,0,422,1620424800,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
425,29,7,,0,196,0,0,726,1611961200,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
426,53,4,2.0,0,255,0,0,126,1637276400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
427,65,5,2.0,0,1343,0,0,468,1612220400,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
428,25,6,,0,1179,0,0,131,1621807200,2,95,5,0,0,0,1,0,0,1,0,0,0,1
429,52,5,2.0,0,537,0,0,85,1623189600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
430,50,0,0.0,0,26,0,1,179,1627077600,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
431,46,4,1.0,0,4,0,0,1206,1628373600,4,-1,0,1,0,0,1,0,0,1,0,1,0,0
432,43,0,0.0,0,214,1,0,421,1618610400,2,324,24,0,0,1,0,0,1,0,0,0,0,1
433,41,4,0.0,0,3096,1,0,273,1627077600,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
434,26,9,0.0,0,124,1,0,57,1620770400,8,-1,0,0,1,0,0,1,0,0,0,1,0,0
435,55,3,0.0,0,5,0,0,269,1625954400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
436,56,5,0.0,0,415,0,0,158,1629583200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
437,18,8,,0,108,0,0,92,1612825200,1,183,1,1,0,0,1,0,0,1,1,0,0,0
438,41,4,1.0,0,27696,0,0,138,1613084400,2,184,3,1,0,0,1,0,0,1,1,0,0,0
439,48,4,2.0,0,606,0,0,77,1614898800,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
440,54,6,1.0,0,1510,0,0,800,1622844000,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
441,57,4,2.0,0,6900,0,0,159,1618956000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
442,50,11,,0,490,0,0,189,1623448800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
443,45,11,1.0,0,8564,0,0,53,1629842400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
444,39,1,1.0,0,597,0,0,686,1626386400,6,-1,0,1,0,0,1,0,0,1,0,1,0,0
445,43,1,2.0,0,778,1,1,284,1621029600,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
446,56,4,1.0,0,15520,0,0,420,1637190000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
447,50,0,0.0,0,10250,1,0,254,1638831600,3,385,2,1,0,0,1,0,0,1,0,0,1,0
448,51,11,,0,0,0,0,409,1622844000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
449,40,4,1.0,0,60,0,0,172,1623794400,6,-1,0,0,1,0,0,1,0,0,0,1,0,0
450,40,7,0.0,0,573,1,0,329,1620943200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
451,39,9,1.0,0,4660,0,0,53,1622325600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
452,36,4,1.0,0,243,1,0,160,1620338400,2,360,3,0,0,0,1,0,0,1,0,0,0,1
453,35,6,0.0,0,670,0,0,378,1625781600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
454,40,4,1.0,0,198,1,0,214,1621288800,5,364,8,0,0,0,1,0,0,1,0,0,0,1
455,50,4,1.0,0,318,1,0,788,1621116000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
456,54,4,2.0,0,338,1,0,99,1626559200,5,-1,0,0,0,1,0,0,1,0,0,1,0,0
457,29,4,1.0,0,1441,1,0,80,1612393200,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
458,35,1,2.0,0,443,1,0,185,1618610400,2,316,3,0,0,0,1,0,0,1,0,0,1,0
459,38,1,0.0,0,376,1,0,1521,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
460,39,0,0.0,0,32,0,1,8,1624140000,10,-1,0,0,1,0,0,1,0,0,0,1,0,0
461,48,1,0.0,0,1230,1,0,328,1620856800,2,182,3,1,0,0,1,0,0,1,1,0,0,0
462,39,9,0.0,0,61,0,0,339,1629324000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
463,32,8,0.0,0,1694,1,0,929,1611788400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
464,48,9,0.0,0,256,1,0,150,1622239200,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
465,39,9,1.0,0,94,0,0,70,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
466,37,4,1.0,1,45,1,0,204,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
467,53,4,0.0,0,5558,1,0,81,1637449200,6,189,3,0,0,0,1,0,0,1,0,0,0,1
468,59,5,2.0,0,46,0,0,78,1628892000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
469,37,0,0.0,0,241,1,1,55,1627596000,25,-1,0,0,0,0,1,0,0,1,0,1,0,0
470,38,9,1.0,0,465,0,1,30,1627423200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
471,32,0,0.0,0,1229,0,0,485,1633903200,1,182,1,0,0,0,1,0,0,1,1,0,0,0
472,36,0,0.0,0,686,1,0,114,1627509600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
473,56,5,0.0,0,74,1,0,152,1621980000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
474,39,0,0.0,0,140,0,0,40,1620079200,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
475,30,8,1.0,0,7529,0,0,328,1634594400,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
476,31,1,0.0,0,1716,1,0,542,1618264800,2,340,2,0,0,0,1,0,0,1,0,0,1,0
477,40,0,0.0,0,-666,1,0,107,1622066400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
478,29,0,0.0,0,0,1,1,376,1612393200,2,229,3,0,0,0,1,0,0,1,0,0,1,0
479,48,0,0.0,0,660,0,0,318,1613602800,1,561,2,1,0,0,1,0,0,1,1,0,0,0
480,24,0,0.0,0,770,1,0,233,1621116000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
481,36,10,1.0,0,1291,0,0,195,1619733600,1,86,1,1,0,0,1,0,0,1,1,0,0,0
482,40,1,0.0,0,217,1,0,195,1620252000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
483,39,1,2.0,0,2366,1,0,1007,1618524000,3,325,4,0,0,0,1,0,0,1,0,0,0,1
484,41,4,1.0,0,2676,0,0,210,1630101600,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
485,29,0,0.0,0,-133,0,0,108,1626559200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
486,36,0,0.0,0,281,0,0,225,1625781600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
487,21,8,0.0,0,2488,0,0,258,1625004000,6,169,3,1,0,0,1,0,0,1,1,0,0,0
488,48,7,2.0,0,1496,1,0,284,1611874800,2,258,2,0,0,1,0,0,1,0,0,0,0,1
489,32,0,0.0,0,552,1,0,98,1620252000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
490,39,1,0.0,0,276,0,0,334,1623189600,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
491,46,0,0.0,0,-363,1,1,236,1622152800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
492,49,1,,0,51,1,0,984,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
493,33,0,0.0,0,1737,0,0,228,1628892000,2,106,2,0,0,0,1,0,0,1,0,0,0,1
494,42,9,1.0,0,1189,0,0,323,1622844000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
495,57,1,0.0,0,5270,1,0,101,1637103600,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
496,26,8,0.0,0,141,0,0,128,1626904800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
497,46,9,0.0,0,499,1,0,37,1627682400,10,-1,0,0,0,0,1,0,0,1,0,1,0,0
498,56,1,0.0,0,2190,0,1,270,1623448800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
499,26,7,0.0,0,187,1,0,341,1620511200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
500,37,3,0.0,0,2042,1,0,485,1621461600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
501,28,0,0.0,0,1595,0,0,1,1631138400,1,254,4,0,1,0,0,1,0,0,1,0,0,0
502,59,9,0.0,0,116,0,0,398,1628719200,4,422,3,1,0,0,1,0,0,1,0,0,0,1
503,57,5,1.0,0,0,0,0,116,1628719200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
504,52,4,,0,1708,0,0,310,1630879200,1,75,4,1,1,0,0,1,0,0,0,0,0,1
505,55,7,0.0,0,0,0,0,262,1632693600,6,193,4,1,0,0,1,0,0,1,1,0,0,0
506,43,9,1.0,0,3530,1,0,470,1626472800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
507,44,2,1.0,0,31,0,0,467,1623189600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
508,34,1,2.0,0,1873,1,0,192,1612220400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
509,40,9,0.0,0,40,1,0,73,1637449200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
